SMILES,CID,f_avg_IC50,series
Cc1n[nH]c(CN2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)n1,EDJ-MED-fa7708b3-3,0.750152738937616,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CNS(=O)(=O)c2ccc(Cl)cc21,ALP-POS-a577c8a2-1,0.334432410409252,3-aminopyridine-like
Cn1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c21,PET-UNK-e274cad4-6,1.4475099372187,3-aminopyridine-like
COCc1csc(CNC(=O)c2ncc(Cl)cc2Cl)c1,JAR-KUA-41bd5a3d-1,99.5,
NS(=O)(=O)c1cc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)co1,JAR-KUA-41bd5a3d-2,99.5,
Cc1nc(C)c(S(=O)(=O)NCC2CCCC3CC23)s1,JAR-KUA-41bd5a3d-3,99.5,
Cc1nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)sc1S(N)(=O)=O,JAR-KUA-41bd5a3d-4,99.5,
Cc1csc2ncc(C(=O)N3C4CCC3c3ccccc34)c(=O)n12,JAR-KUA-41bd5a3d-6,99.5,
CCS(=O)(=O)c1c(Cl)cccc1CNC(c1cccc(F)c1)C1CC1,JAR-KUA-41bd5a3d-7,99.5,
COCc1csc(-c2nnc(-c3sc(-c4ccccc4)nc3C)o2)c1,JAR-KUA-41bd5a3d-8,99.5,
Cc1ccc(S(=O)(=O)NCC(=O)N2CCC(NS(N)(=O)=O)CC2)cc1,JAR-KUA-41bd5a3d-9,99.5,
CCS(=O)(=O)c1cc(Cl)cc(CNS(=O)(=O)c2cccs2)c1,JAR-KUA-41bd5a3d-10,99.5,
Cc1ccc(S(=O)(=O)NCCNC(=O)N2CCN(S(=O)(=O)N3CCCC3)CC2)cc1,JAR-KUA-41bd5a3d-11,99.5,
COCc1ccccc1CNS(=O)(=O)c1c(C)sc(C)c1C,JAR-KUA-41bd5a3d-12,99.5,
CN(C)S(=O)(=O)N1CCN(C(=O)C2Nc3ccccc3S(=O)(=O)N2)CC1,JAR-KUA-41bd5a3d-13,99.5,
CCS(=O)(=O)c1ccc(CNS(=O)(=O)c2cnc(-c3ccccc3)s2)s1,JAR-KUA-41bd5a3d-14,99.5,
Cc1nc2scc(C)n2c1CN1CCN(Cc2ccsc2)CC1,JAR-KUA-41bd5a3d-15,99.5,
NS(=O)(=O)NCCNS(=O)(=O)c1ccccc1[N+](=O)[O-],JAR-KUA-41bd5a3d-16,99.5,
COc1cc(OC)cc(-c2nc(-c3c(C)nc4sccn34)no2)c1,JAR-KUA-41bd5a3d-17,99.5,
NS(=O)(=O)C1Cc2ccccc2N(CCNS(=O)(=O)c2ccccc2)C1,JAR-KUA-41bd5a3d-18,99.5,
CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)N2CCN(S(N)(=O)=O)CC2)cc1,JAR-KUA-41bd5a3d-19,99.5,
CNc1cncc(NC(=O)C2CCOc3ccc(Cl)cc32)c1C,MAT-POS-afb6844f-1,32.3310877455653,3-aminopyridine-like
Cc1c(NC(=O)C2CCOc3ccc(Cl)cc32)cncc1N(C)C,MAT-POS-afb6844f-2,99.5,3-aminopyridine-like
Nc1cncc(NC(=O)C2CCOc3ccc(Cl)cc32)c1C1CC1,MAT-POS-afb6844f-4,4.94545200121466,3-aminopyridine-like
CC(C)(C)OC(=O)NC(CCO)CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-1,2.16806118314178,
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)[C@@H]2CCC[C@H]2O)Cc2ccc(Cl)cc21,MAT-POS-61f37a1a-2,0.137169347786407,3-aminopyridine-like
O=C1c2ccccc2C(=O)N1CCNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-3,14.2891089719782,3-aminopyridine-like
Cn1nnc(CNC(=O)OC(C)(C)C)c1CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-4,3.48592645678533,
Cn1cc(CN2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(F)cc34)C2)nn1,MAT-POS-61f37a1a-5,0.913656434755311,3-aminopyridine-like
COc1cc(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc(OC)c1OCC(N)=O,MAT-POS-61f37a1a-6,12.0979597416791,
O=C(Nc1cncc2ccccc12)C1(CNCc2cn(CC3CCOC3)nn2)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-7,5.97631044991689,3-aminopyridine-like
Cc1nn(C)c(N2CCOCC2)c1CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-8,9.57419130718763,
O=C(Nc1cncc2ccccc12)C1(CNCc2cnc(N3CCOCC3)nc2)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-9,14.3306861035561,3-aminopyridine-like
COC(=O)c1cnc(Cn2ccc(CNCC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)n2)cn1,MAT-POS-61f37a1a-10,3.08902746566604,
COC(=O)CCc1nocc1CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-61f37a1a-11,2.51404313875924,3-aminopyridine-like
N#CCN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-61f37a1a-12,0.334993360882362,3-aminopyridine-like
Cc1nc(CN2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccc(F)cc34)C2)c[nH]1,MAT-POS-61f37a1a-13,0.306662404548456,3-aminopyridine-like
O=C1NC2(COc3ccc(Cl)cc32)C(=O)N1c1cncc2ccc(F)cc12,MAT-POS-61f37a1a-14,1.38413747648093,3-aminopyridine-like
Cn1c(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nc2c1c(=O)[nH]c(=O)n2C,MAT-POS-61f37a1a-15,99.5,
[2H]C([2H])([2H])O[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,PET-UNK-bcc8fd08-1,0.0840330674995749,3-aminopyridine-like
[2H]C([2H])([2H])O[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,PET-UNK-bcc8fd08-2,0.163757761246012,3-aminopyridine-like
Cc1cc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2s1,MAT-POS-14f31916-1,0.227853691950513,3-aminopyridine-like
NC(=O)c1cc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2s1,MAT-POS-14f31916-2,0.760691933732224,3-aminopyridine-like
CNC(=O)c1cc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2s1,MAT-POS-14f31916-3,0.57055969057951,3-aminopyridine-like
Cc1nc2c(NC(=O)C3CCOc4ccc(Cl)cc43)cncc2s1,MAT-POS-14f31916-4,3.22566690630237,3-aminopyridine-like
O=C(Nc1cncc2sc(Cl)cc12)C1CCOc2ccc(Cl)cc21,MAT-POS-14f31916-5,1.0348006003495,3-aminopyridine-like
CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3c2CCCC3)C1,ALP-POS-e6e0c683-3,0.642464753438547,3-aminopyridine-like
CNS(=O)(=O)c1ccc2c(NC(=O)C3(OC)CCOc4ccc(Cl)cc43)cncc2c1,EDJ-MED-6bf93aa8-1,0.766731019864902,3-aminopyridine-like
O=C(Nc1cncc2cc(F)ccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21,EDJ-MED-b7309adf-1,0.76968556539413,3-aminopyridine-like
O=C(Nc1cncc2cc(Cl)ccc12)C1CCS(=O)(=O)c2ccc(Cl)cc21,EDJ-MED-b7309adf-2,0.838226524390246,3-aminopyridine-like
CS(=O)(=O)c1ccc2c(NC(=O)C3CCS(=O)(=O)c4ccc(Cl)cc43)cncc2c1,EDJ-MED-93390d0c-2,0.744089673300504,3-aminopyridine-like
Cn1cc(N2CCC(CNCC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)cn1,MAT-POS-5f1400cf-1,5.37454760386402,3-aminopyridine-like
CN(CCO)c1ccc(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn1,MAT-POS-5f1400cf-2,4.3567734690309,3-aminopyridine-like
COC1(C(=O)Nc2cncc3ccc(NS(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21,EDG-MED-10fcb19e-1,0.145402395337576,3-aminopyridine-like
CNS(=O)(=O)c1ccc2cncc(NC(=O)C3(OC)CCOc4ccc(Cl)cc43)c2c1,EDG-MED-10fcb19e-3,0.594022286255504,3-aminopyridine-like
O=C1O[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,MAT-POS-ec6d90b7-1,80.8699121413771,3-aminopyridine-like
O=C1O[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,MAT-POS-ec6d90b7-2,99.5,3-aminopyridine-like
O=C(Nc1cncc2ccncc12)[C@H]1CCOc2cc(F)c(Cl)cc21,MAT-POS-ec6d90b7-3,99.5,3-aminopyridine-like
CO[C@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,MAT-POS-ec6d90b7-4,23.3460654584,3-aminopyridine-like
O=C(Nc1cncc2ccc(F)cc12)[C@H]1CCNc2cc(Cl)c(Cl)cc21,MAT-POS-ec6d90b7-5,0.167302781444976,3-aminopyridine-like
COc1ccc2cncc(NC(=O)[C@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1,MAT-POS-ec6d90b7-6,0.0619878908807374,3-aminopyridine-like
O=C(Nc1cncc2ccc(F)cc12)[C@H]1CCOc2cc(F)c(Cl)cc21,MAT-POS-ec6d90b7-7,0.25373822860362,3-aminopyridine-like
CN(C)C(=O)COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-fc9ede84-1,0.651546346548054,3-aminopyridine-like
CS(=O)(=O)N1Cc2cc(F)c(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-64942dd0-3,0.257583230692998,3-aminopyridine-like
CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3cccc(F)c23)C1,EDJ-MED-d1555997-1,0.950566791596229,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C12CCC(O1)c1ccc(Cl)cc12,RAL-THA-eb6cb89c-2,11.097363035501,3-aminopyridine-like
COC1(c2cccc(Cl)c2)CCN(c2cncc3ccccc23)C1=O,ALP-UNI-dbb9503d-1,0.467434304644511,3-aminopyridine-like
COC1(c2cccc(Cl)c2)CCCN(c2cncc3ccccc23)C1=O,ALP-UNI-dbb9503d-2,2.07787703379569,3-aminopyridine-like
O=C(Nc1cncc2ccncc12)C1CCOc2cc(F)c(Cl)cc21,MAT-POS-a5ef2d74-1,1.09971587847663,3-aminopyridine-like
COC1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21,MAT-POS-a5ef2d74-2,0.246040981763971,3-aminopyridine-like
COC1(C(=O)Nc2cncc3ccncc23)CCOc2ccc(Cl)cc21,MAT-POS-a5ef2d74-3,0.831800589454232,3-aminopyridine-like
CNS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-1,0.148652333181323,3-aminopyridine-like
CN(C)S(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-2,0.140079190538779,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2CC2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-3,0.310304857188634,3-aminopyridine-like
COCCS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-4,0.212648432043732,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)CCO)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-5,0.232084453021105,3-aminopyridine-like
CCS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-6,0.213267014794042,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2COC2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-7,0.2459342424649,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2CCOC2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-8,0.152124767403801,3-aminopyridine-like
CC1CCN(S(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)C1,MAT-POS-4223bc15-11,0.0515611775431543,3-aminopyridine-like
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)CCC1,MAT-POS-4223bc15-12,0.0599600169440398,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)CC2CNC2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-14,0.135169220498344,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)C2CNC2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-15,0.273807340288431,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)N2CCCC2CO)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-16,1.14001430491369,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(C(=O)C2CC2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-17,0.487229229830729,3-aminopyridine-like
CN(C)C(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-18,0.275265816977005,3-aminopyridine-like
O=C(O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-21,8.43123350606528,3-aminopyridine-like
COC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-22,1.54999926592988,3-aminopyridine-like
CNC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-23,0.0789583455828558,3-aminopyridine-like
CN(C)C(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-24,0.89588663402082,3-aminopyridine-like
NC(=O)CN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-25,0.119097923523844,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(CC(F)(F)F)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-26,3.40819546244733,3-aminopyridine-like
COCCN1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-28,2.26478541539324,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(S(=O)(=O)c2ncc[nH]2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-30,0.217125208015633,3-aminopyridine-like
Cn1ncc(S(=O)(=O)N2Cc3ccc(Cl)cc3C(C(=O)Nc3cncc4ccccc34)C2)n1,MAT-POS-4223bc15-31,0.268072776633132,3-aminopyridine-like
N#CCC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-33,0.203655002440072,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(C(=O)c2cnco2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-36,1.06671478619027,3-aminopyridine-like
Cn1nncc1C(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-37,0.397156472415711,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CN(C(=O)c2ncco2)Cc2ccc(Cl)cc21,MAT-POS-4223bc15-38,0.918197839465401,3-aminopyridine-like
Cc1nocc1C(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-39,0.167685166842976,3-aminopyridine-like
Cn1nccc1C(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-40,0.155670113722332,3-aminopyridine-like
Cn1cncc1C(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,MAT-POS-4223bc15-41,0.223776946563692,3-aminopyridine-like
CS(=O)(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-e6dd326d-4,3.87183631580115,3-aminopyridine-like
CN(C)S(=O)(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-e6dd326d-5,2.72507532764904,3-aminopyridine-like
COC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-e6dd326d-6,0.572747205981189,3-aminopyridine-like
C=CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-e6dd326d-8,0.871020510154077,3-aminopyridine-like
CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-e6dd326d-9,3.34484072844447,3-aminopyridine-like
CN(C)C(=O)CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-e6dd326d-13,0.60265376063985,3-aminopyridine-like
COc1ccc2cncc(NC(=O)C3(OC)CCOc4ccc(Cl)cc43)c2c1,MAT-POS-96f51285-1,0.118381252478491,3-aminopyridine-like
COC1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21,MAT-POS-96f51285-2,0.424481519253072,3-aminopyridine-like
COc1ccc2cncc(NC(=O)C3CCOc4cc(F)c(Cl)cc43)c2c1,MAT-POS-96f51285-3,0.107255540105786,3-aminopyridine-like
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCOc4cc(F)c(Cl)cc43)c2c1,MAT-POS-96f51285-4,1.58101424264958,3-aminopyridine-like
O=C(Nc1cncc2ccc(F)cc12)C1CCOc2cc(F)c(Cl)cc21,MAT-POS-96f51285-5,0.314161223738548,3-aminopyridine-like
COc1ccc2cncc(NC(=O)C3CCNc4cc(Cl)c(Cl)cc43)c2c1,MAT-POS-96f51285-6,0.13077028443033,3-aminopyridine-like
COC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,RAL-THA-6e4c80cf-1,0.223647412881828,3-aminopyridine-like
CCOC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1,RAL-THA-6e4c80cf-2,0.236473466957296,3-aminopyridine-like
CNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-45b13633-2,10.495939498078,3-aminopyridine-like
CN(C)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-45b13633-3,11.5330756041869,3-aminopyridine-like
NS(=O)(=O)c1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1F,KAD-UNI-b13decd3-4,27.2771550612441,
CNC(=O)COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,ALP-POS-9c80c481-1,1.82484779688296,3-aminopyridine-like
O=C(O)CCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-UFR-87309d29-1,99.5,
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ncccn3)CC1)OCO2,ROD-UFR-7c6582a7-1,99.5,
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3cccc(Cl)c3Cl)CC1)OCO2,ROD-UFR-0ea09143-1,99.5,
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3OC)CC1)OCO2,ROD-UFR-d5063330-1,99.5,
Cc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-UFR-9b69e111-1,99.5,
CNS(=O)(=O)c1cc2c(cc1OCc1ccccc1)OCO2,ROD-UFR-d767f115-1,99.5,
O=S(=O)(Nc1ccccc1)c1cc2c(cc1OCc1ccccc1)OCO2,ROD-UFR-86d8d6a3-1,72.8492434370476,
O=S(=O)(Nc1cc2c(cc1OCc1ccccc1)OCO2)c1ccccc1,ROD-UFR-74bef589-1,99.5,
O=S(=O)(c1cc2c(cc1OCc1ccccc1)OCO2)N1CCOCC1,ROD-UFR-93b30032-1,99.5,
N#Cc1ccc2c(NC(=O)Cc3cccc(Cl)c3)cncc2c1,PET-UNK-6314f867-2,8.99673767466708,3-aminopyridine-like
CNS(=O)(=O)c1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccc1F,KAD-UNI-cb0f2bbc-23,35.9581583272935,
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(F)c(Cl)cc21,MAT-POS-993cdc78-1,0.124498126398096,3-aminopyridine-like
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(F)c(Cl)cc21,MAT-POS-993cdc78-2,69.2531640594573,3-aminopyridine-like
O=C(O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,RAL-THA-58fba2bc-1,31.398692270522,3-aminopyridine-like
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cc(=O)[nH]c3ccccc23)cc1,ALP-POS-d9b6304e-1,1.16239831294512,
O=C(Nc1cncc2ccccc12)[C@@H]1CNCc2ccc(Cl)cc21,MAT-POS-3ccb8ef6-1,0.288128047208901,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)[C@H]1CNCc2ccc(Cl)cc21,MAT-POS-3ccb8ef6-2,32.9703610544059,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccccn3)cc(Cl)cc21,MAT-POS-5369c344-5,6.42982845722389,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3cccnc3)cc(Cl)cc21,MAT-POS-5369c344-6,24.9397469337591,3-aminopyridine-like
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccncc3)cc(Cl)cc21,MAT-POS-5369c344-7,3.45443863593956,3-aminopyridine-like
Cc1ccc2cncc(NC(=O)Cc3cccc(Cl)c3)c2c1,RUB-POS-1325a9ea-4,0.537082079670846,3-aminopyridine-like
Cc1cccc2c(NC(=O)Cc3cccc(Cl)c3)cncc12,RUB-POS-1325a9ea-5,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)NC1C(=O)NCc2ccccc21,RUB-POS-1325a9ea-7,99.5,Ugi
O=C(Cc1cccc(Cl)c1)Nc1cncc2cn[nH]c12,RUB-POS-1325a9ea-12,2.10357043346894,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2[nH]ncc12,RUB-POS-1325a9ea-13,21.8158142685698,3-aminopyridine-like
Cn1ncc2cncc(NC(=O)Cc3cccc(Cl)c3)c21,RUB-POS-1325a9ea-14,1.49602478359548,3-aminopyridine-like
Cn1ncc2c(NC(=O)Cc3cccc(Cl)c3)cncc21,RUB-POS-1325a9ea-15,34.0419732461558,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)NC1COCc2ccccc21,RUB-POS-1325a9ea-20,68.9520443122952,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)NC1CS(=O)(=O)Cc2ccccc21,RUB-POS-1325a9ea-21,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)NC1=NC(=O)c2ccccc21,RUB-POS-1325a9ea-22,99.5,3-aminopyridine-like
CC1(C)Nc2ccccc2C1NC(=O)Cc1cccc(Cl)c1,RUB-POS-1325a9ea-24,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1noc2ncccc12,JIN-POS-6dc588a4-2,99.5,3-aminopyridine-like
COc1ccncc1NC(=O)Cc1cccc(Cl)c1,JIN-POS-6dc588a4-3,21.5515545541569,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1c[nH]c2ccccc12,JIN-POS-6dc588a4-5,99.5,3-aminopyridine-like
CC(C)(C)Oc1ccncc1NC(=O)Cc1cccc(Cl)c1,JIN-POS-6dc588a4-6,22.9226567408969,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1ncnc2ccccc12,JIN-POS-6dc588a4-7,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1noc2ccccc12,JIN-POS-6dc588a4-8,99.5,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cnn2ccccc12,JIN-POS-6dc588a4-9,11.3460157722443,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2nccnc12,JIN-POS-6dc588a4-10,76.0415338327822,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc(F)ccc12,JIN-POS-6dc588a4-11,1.46738083505272,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2[nH]ccc12,JIN-POS-6dc588a4-12,6.18907581926417,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2c(F)cccc12,JIN-POS-6dc588a4-13,0.889561825883844,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2cc[nH]c12,JIN-POS-6dc588a4-14,1.89694942532936,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1NCCC2,JIN-POS-6dc588a4-20,37.9977889365768,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1c(O)cnc2ccccc12,JIN-POS-6dc588a4-21,8.4380376434761,3-aminopyridine-like
O=C(Cc1cccc(Cl)c1)Nc1cncc2sccc12,JIN-POS-6dc588a4-22,0.424567009737814,3-aminopyridine-like
COc1ncc(NC(=O)Cc2cccc(Cl)c2)c2ccccc12,JIN-POS-6dc588a4-23,99.5,3-aminopyridine-like
N#Cc1ncc(NC(=O)Cc2cccc(Cl)c2)c2ccccc12,JIN-POS-6dc588a4-24,65.9490931686178,3-aminopyridine-like
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2nnn[nH]2)c2cccnc2)cc1,ALP-POS-42f3de95-1,99.5,Ugi
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2c[nH]cn2)c2cccnc2)cc1,ALP-POS-42f3de95-2,14.4523301984097,Ugi
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)N2CCC(c3cccc(F)c3)CC2)c2cccnc2)cc1,ALP-POS-42f3de95-3,9.4567372395224,
CC(C)(C)c1ccc(N(C(=O)c2ccns2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-95f71980-2,51.0900009516602,Ugi
Cc1cnnn1-c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-95f71980-3,28.4188225697659,Ugi
CC(C)(C)c1ccc(N(C(=O)c2ccon2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-95f71980-4,4.25798681811551,Ugi
CC(C)(C)c1ccc(N(C(=O)c2ccc(O)c(=O)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-95f71980-6,76.4583333075356,Ugi
